q1,q2,q3,q4,q5,q6,q7,x,y,z
-5.994736361438712,-1.639808556897433,2.792833443491415,-0.15249107899445047,-4.254426455337962,0.004179100413454151,-4.366959989922605,0.8100786777258031,0.17830503421898974,0.07033786870396183
2.4657839109763655,-0.2153748977038772,-1.4943734002281799,-0.7939516434084939,1.6363493695732387,-0.5527495577864383,-5.179117013389772,-0.135223214657759,0.3688364042856803,0.8626525918938885
-4.797845869366328,1.8475906581980581,5.131773475287544,0.7988285352429982,-2.9406732840684344,1.8767055093908955,3.501111353810381,-0.2520813068189432,-0.6362439605027281,0.016980883368837393
2.724140775836985,-0.20255399142484531,-2.860645983224803,-1.6144361513860028,5.056686100590652,-0.17689484066555572,-3.7383161381719074,0.24528459672923564,-0.06293262115003921,0.6915056938572539
-2.4371848006678047,0.3168782757675839,-4.059733846283249,1.426457136369502,3.247005294730239,0.8778518238037472,-0.8529114204246975,-0.3425809520185776,0.15252136155499169,0.7250397163948415
1.5989990392226865,0.3363918756509423,1.8820733155285394,-1.6622227154404436,-1.057459028737143,-1.83354330455243,-0.07547531028884258,-0.23582282134396504,-0.07954684215758188,0.6112378735237086
-2.1369431731002164,-1.4219032445358124,-4.981258725404752,0.3505782887108482,-4.137352315176711,1.7004804735071888,1.0181279146369606,-0.5274284095019668,-0.5566728413484398,0.18954169723572134
-1.9233152550424464,0.363661965925667,-5.993583379866999,1.8342368529657813,-0.22226883199717307,1.1309409090011449,-5.240911200974172,0.030597782605529297,0.3386965354587009,0.26259726907325887
-0.16757136467270595,-0.03717202258191632,5.499100274485785,0.2869122095043015,-0.3329731227246606,-0.9320973476324257,-2.1154933933775446,0.03275542519174879,-0.001267702155597475,0.9341791789351863
0.2596453750425143,-0.24435415877981326,-6.00855227670305,1.3051676967774313,4.975779294307471,-1.439003644005557,0.6786939628504607,-0.0011252476562234187,-0.18217566804226726,0.6703489083372612
-4.9162886913388295,0.6889603721592468,-2.7477036749820556,0.6376905387676071,2.8510523554432465,1.074589967670628,-4.926773718793939,-0.16023944586777472,-0.2199654052029622,0.9536433377638109
5.225108774928356,-1.0791440364204767,-5.810098294427182,0.21940987756593344,-1.621216114687769,1.3191589725296526,3.8716384891276308,0.32366836406980193,-0.552406320200949,0.6602583347983076
-2.296735506146695,1.8115975802789799,-2.62607195296011,0.060228516926858156,-3.0650784624709098,1.7441742801958533,-4.2125258111698525,0.4835864697369053,0.576425442410103,0.06225723371254492
-5.715922620432348,-0.25961175998784825,6.184237084541313,1.5667090650196558,3.122516724379282,1.5631699635140994,4.9416897946051614,-0.16876809047208588,-0.06646380278624328,0.7139643997645558
0.23686100645380037,-0.736283792676828,3.41647614731401,0.6466450526710443,-1.5868589253462018,-1.622133327753939,3.099677518543767,0.49915002381363177,0.2772701187182417,0.4639927737996776
-2.98349592000882,1.747252602135117,-3.2534095779285996,-1.508968270354056,4.158775161888822,-1.3868627335020238,-4.028390049538798,0.5239841015119295,-0.04382070318571799,-0.07844473031855209
1.2482478615017945,1.4982481633498579,-3.8127805986249603,-0.7587053083996209,3.4842047683091897,1.8873057042438695,0.009309298701419166,-0.32607964105276005,-0.5563490049550436,0.0790786223454673
-4.472647367956291,-1.9442548491671938,-3.395520263214378,-1.4727111288539159,2.23139294057749,-1.5126699814858755,0.07950394115515014,-0.12030952380458818,0.5846780679461694,0.17119760015305427
2.4399361916746534,0.32446643688360943,-3.7708178151496763,1.2164981047290508,2.7055135479744683,0.955936015662167,-4.633914640440146,-0.01867185389072399,0.301108859634313,0.8378878093056531
-4.725652226151672,1.7102502040260306,-1.2864178855587456,-0.796205232876241,-0.1433843903847416,0.6514568510543297,5.722628108509942,0.22965240176551646,-0.7831801615474324,0.22938740866830604
-2.6822353903613894,1.6992337172481085,-5.967764788188621,0.22079216930729872,1.6827274027144288,-1.5764103849969868,-4.517334660877258,0.5815377857031979,0.2221481687045353,0.028881625919984527
-1.0159241493872235,1.8649276485727269,1.2062944686237227,1.732092886400845,3.822773100098913,-0.13047359377883394,3.5766289226074752,-0.425815301896246,-0.020675760731999712,0.10816683192576951
-6.055969993249034,-1.5634240129370602,4.137623402927168,1.187268353300647,-3.358032280901593,0.12307836239621395,1.3315587079921372,0.37495018201850966,0.45352633895768535,-0.10499609810098004
4.618801259426701,0.41242862935490265,-1.098101089922575,-0.5032638263712692,-0.9309209951487158,0.6077241023198967,4.615682334809201,-0.1058067848692467,0.21305405156478116,1.0082248869960753
-0.5790551611216754,-1.0086417481945675,-3.307520720750381,0.9840571209737856,3.9761036686043143,-1.5788876805835002,-5.444020756642963,0.4835199843842838,-0.2805963862639583,0.13063946507259905
1.1860868167810343,-1.4153070232292069,4.077782232131647,-0.7586613043037023,-4.472968521882448,1.683881889949801,-4.200921562444906,0.35282197874801924,0.5739716421321893,0.45720329557536615
-2.7039157658355295,-1.3855464192317655,-4.829444800363142,-1.9154079346542399,-5.584233660896893,-1.3014341162565892,-5.609522926202677,-0.15218972184636215,-0.3608696912818283,0.23421211494264327
1.1447663303537983,0.7228581071980256,-1.3360014621897252,-0.7280356121918024,0.05684953699921014,1.5000197689384343,4.410213232886908,-0.07729463632425723,-0.47388081079311156,0.8601329086609365
-5.733953221119333,-1.2740063616139037,-3.306484418928786,-1.0024496966711527,0.8946821058892249,-0.3349502971872309,-5.66136825370942,0.4532967944941382,0.25752746207016103,0.6377493044531536
-1.5874064209477812,0.0950117948705489,-5.003000899529328,1.3338342151542388,-5.6273589571982905,1.6993674760722484,-5.035138941756764,-0.38542120786803064,0.01832511636736632,0.5446703844943561
4.3153013920677745,1.6106125757104683,6.023407748167604,1.2081035210943742,3.5102379120878906,0.5699331039821907,3.504194213501301,0.29314266900685476,0.41201475714751534,-0.16392151428825374
-4.590024262330873,0.1442721437905492,0.1786392495916056,1.4302885764902302,-0.46723996814544044,-0.4596420155985861,1.7529146867381025,0.15320814092337956,-0.3422747477427642,0.6402636259659965
-2.9332207321893735,-1.4409263561841725,-0.2778614382617528,-0.33244252562045995,-3.3589215469573466,-0.529952759539488,-1.6781108301823329,-0.7881359566146177,-0.19934447676920056,0.2705375637873642
-2.1666557109784295,-0.4821436810922841,2.332936418926674,-0.8124941017148588,5.637655559544675,1.6653920781527116,-0.23976502055101356,-0.09940459518375855,-0.2660932752291493,0.9229656128600984
-2.1557832651411086,0.14173915932001258,4.377919738996725,0.6103493622404081,3.823161359015292,0.13088910426296074,1.6694454236013163,0.2388674940952116,-0.21113051561122664,0.9114870051213877
-2.6607654858682808,0.9395726492411631,-3.7377983103409775,0.7791925152739929,4.530631498173229,-1.4715886507938243,1.4366095412065123,0.1903830418843344,0.15225376714260835,0.7806440743319782
-5.085597402232022,0.9028625130857075,-5.218765171576586,1.7437592908025041,-4.554156398725205,1.8355209836363215,3.779105251628814,0.2329448940757196,-0.3439704898535021,0.3949832065706715
1.176645976097408,1.1304964185181876,3.706642377627559,1.7841082512693212,-3.097505075779809,0.3603035814332367,-5.086182078591121,-0.2155213851552436,0.044013246461542054,0.6663928537963317
1.4590411923029638,-1.3148347836288448,0.8157796800938701,0.2897220561353988,-0.42722647855578444,0.09052710205249115,3.314877778482745,0.20102438008884096,0.7592923105145127,0.4185370307999188
3.7585136393915564,-0.031387137698283496,1.2508936255240108,1.7249449427604073,-4.776146128425898,-1.531585736399558,-5.178374810400749,-0.029612280423887707,0.21961523008660633,0.5168858679399961
1.9827628601090295,-0.3255667968384821,3.445476986741551,0.6849256532343704,-2.0895097553973283,1.593466189446143,3.297403767207393,-0.19637467932626418,0.4885631952721691,0.7473372299312996
-2.882081142168193,-0.543231928911784,-2.330633848634458,-1.3695534055000014,-4.423840840870073,1.7445098535029762,-0.7799252927836591,-0.09541930160152061,0.14995520500894455,0.7657789683116167
-1.4655030259157327,0.9187428347095117,0.6655928995764233,1.744559947353849,3.5205867635019663,-0.08252174350183861,-1.5529250130808228,-0.2857015217904111,0.2734556424730017,0.15467240329214957
6.1120922042494845,0.8710409440145739,5.667004929648244,-1.5260856911318346,4.4027030106362295,0.5482955359648303,-4.7486637201109865,-0.149397345564134,-0.22218458974111402,0.8357455137169103
1.1085204796134116,0.7443854604217952,-6.125478265239148,-0.18272815263301379,4.087017860625793,-0.8185638986236405,-0.5206360926101983,-0.13397255864634905,-0.5048459564309085,0.7710518237550421
-0.7245345640272616,-0.7922904342300336,5.2556302076753605,1.1251761417260635,-4.891009557888852,1.9881386313502922,4.76275230530528,0.2883700044493535,0.03805048015143273,0.677332655620598
-2.714110020427671,1.347586318643753,-4.943370679695431,1.9964189218969546,2.081000285498104,0.6005000622351879,-5.144064469079293,0.010568208528952183,0.39983771497101617,0.22880624592307058
4.9867394901416136,-1.8840019871821223,-3.2551995910031932,-1.42791249933346,3.4762053350942645,-1.2071830911484085,5.157616132763919,0.24396986334460943,-0.6129134127178684,0.18915529770950446
1.962739133953277,-1.8553491580212151,-6.211801283343522,-1.7933683319424043,1.3304202312554594,1.2059272434376611,-3.283776572920001,-0.05433091552472685,0.24899926823685933,-0.3747421251520592
4.388575067113796,-1.7710722393869585,3.780106001739454,1.7111817206891216,3.4176814927510195,0.7924831359145488,4.245031546311611,0.15595554182706214,-0.29499843383516594,-0.26055903002658154
-5.775699677688846,-1.1928715571237785,-4.710958587921123,0.018123960771946113,3.079562891810288,0.5200473783055948,4.410206613009904,0.738397352583287,0.32742232867235094,0.449322172857547
-4.330524814939899,0.9384843677406463,-3.8553988746865646,-0.916964994728799,2.6364029978531773,1.9208191395947272,1.400987691071994,-0.015045545366749472,-0.5822754999441924,0.4510587035700221
-5.595476043709327,0.46523587971013125,-5.748077072153102,1.5365828454672688,2.6323032608637957,-1.307488614309987,-5.127984166848073,-0.17091855820775473,-0.2649544389389344,0.33181088495277433
-3.9748226452631936,1.92010871821677,-0.5204783307213683,1.1363237933656318,1.7132887768736778,0.2896525998345494,-4.457164001406976,0.0971806574084918,-0.4504681605336371,-0.24671134170483458
5.602067136689674,-0.7946294699411283,0.9798962305427299,0.7991037783562644,1.8743684298810797,1.7623776387820738,-4.4156062866040715,0.17207204052919756,-0.5080812521214855,0.6390385012558198
0.10491039489359277,-0.3838624370369361,-0.3244407576983166,-1.5231298952090215,-4.595771699998068,-0.8876978168749705,-2.4529101767639587,0.5663656437719858,0.06820699303436217,0.5137199419473633
-0.9055356361622442,0.4439501881465131,1.6909417147733832,-0.35275641365771904,-1.1456841455755642,-1.129485893212152,1.1091264800171432,-0.013571690858572877,0.18260284174458713,0.8999088184871983
-2.297966153855492,-1.8557606628905452,-1.0248954453898333,-0.10346929963931872,-3.44655357535511,0.2898317324884627,0.8260950694249267,-0.49713253873913216,-0.6249763703618809,-0.08347584820396117
2.537147394746264,0.5917939288048402,1.914559189904156,-0.7351433927038276,3.610148708143581,0.19657753439871772,-0.8613874685405802,0.24008064810624818,-0.414638580642065,0.8625722136847617
1.582716760619677,-0.5573706621989829,0.16000491226088354,0.9468227539288812,4.853220257249769,1.6842287891807666,0.04562954029972577,-0.05545123091306388,0.049774293086333535,0.8208962723518527
0.2546554411415478,1.1994816430553459,-2.330499311692832,1.3495294493802743,-0.0735809197411621,-1.5365731026589264,-5.374937112763828,-0.4230637140821833,0.07400024992894821,0.5919091515611938
4.295434730655656,-1.7777283323724884,-2.755520362161282,-0.6634798379938167,-4.107189768393582,-0.7444265207920431,3.048218638067076,-0.42109692035814966,-0.6310657133819119,0.04482996718780635
-6.095583484885512,1.3086936980827457,4.478243176096451,-0.5109537072338073,-4.350621987798427,0.40336163178032347,-4.776912698336927,-0.7389037254592493,-0.29119775451966295,0.4539086576792685
-1.6966128248571488,1.8337167236038896,6.2230337756504825,1.0884195654183424,-2.3743234353951763,0.75066019666437,2.5799039504792,0.10095038995578666,0.4533737939883728,-0.2692284699132086
-1.4087083087445595,0.5635545383446376,-6.145260779105507,-1.1637693655910342,0.31510908526880055,-1.3449947829668165,-4.196209739470738,0.07533200855251407,-0.010096884482902746,0.7788186609939279
4.223981889310989,1.956532010734422,0.7029760160373115,1.3562789235268538,6.158440103937983,-1.4336164457249012,-0.6500350975253504,0.05043004165650236,0.460662742942619,-0.09992542385001185
-1.3492866890254867,-1.67980286541526,3.206946970301991,-0.26488389070962803,-0.38525370656855973,-1.3973081047470393,-4.007561247980297,0.17971113013762297,-0.6363234272880852,0.1750414013969675
5.113221494282061,-1.8214036441028845,-3.3553753011070495,-0.8317626787418866,-0.12311886743607481,0.3457806920591837,-0.08427790331562779,0.35587402482692077,-0.6771206547925215,0.22704875663497082
-5.223511397965562,-1.0253301837771458,4.3154701126175175,0.5503548019138362,1.8733120696864853,0.6808130214054198,3.3020619191364853,0.12318533782452144,0.7528332980145396,0.4547145759746879
-5.550157469578622,-0.5335664602695505,0.4964645868866846,-0.6461740668106959,4.326654648487064,-0.06970996565082421,3.3739625236098023,0.4392972753856886,0.43416343396797236,0.75557751562815
4.421314892027483,0.01916593161399227,5.143976183024155,0.34849576214792233,4.3994451933515455,-0.6376368176339029,-0.014859000844545278,0.1839873245621051,0.08530369142073571,0.9108072250364231
0.3945226750174955,-1.5800811364157177,-1.2741805158286494,1.6693506902067043,1.6432529389811643,-1.28997367025213,-2.0239732167433617,0.1710966916372743,0.39099525733880575,0.09979548261304932
-3.8734661986364904,-1.9007074728057098,5.368903358810576,-0.20717068697251406,-2.4173594903949263,0.3939087662309464,-6.188130428959724,-0.5686172018459366,0.533652794154205,-0.13616890419419317
-2.7880423410937785,0.8121338627955703,1.6801483497499428,1.927223790170142,1.511692833305033,-0.08997650548906888,3.283592993591136,-0.007343650176611309,0.3891109374115826,0.3705994731843014
5.065798071868506,0.8827837868734063,5.817932967780208,1.1280206829527089,4.607026064569797,-1.5435837152654512,2.9191135976019735,-0.1465942868379657,0.46218528694880223,0.31860427986990786
-0.7524859339362502,0.21241520964510086,1.9355262630984003,1.8792604668222777,6.086300702781206,-0.8470870180483789,2.935943927820227,-0.1158492294211357,-0.30803954603178296,0.5925163124003219
3.139793236466974,-0.6140285547478048,-4.7241956277053845,-1.836212158857121,3.4834296817664834,-0.04120103273237641,6.098384528856273,-0.3193695589415172,-0.4300733784201867,0.4929135155717998
-0.4399333902077176,1.911667916295361,-1.1106054124426077,1.1747286022398904,-5.2146699397633896,0.22184684055105564,3.7938709245406956,-0.26199221828161484,0.5457317439364098,-0.061798391975073384
5.334252940281801,1.2903323624697265,-5.815647666353252,-0.5091906347730633,-5.6683471877380285,-1.562870835541768,2.201838696063601,-0.224320708325894,0.5150958522406842,0.5281020750573391
2.6785229456749287,1.0948827310065052,4.590134243579125,0.9577258739060395,3.7789471968592983,-1.804145160706883,-3.33423851045729,0.20320288278119497,-0.40167191599107044,0.43689640374676547
1.5310360335930868,1.4325012184992927,-6.223478430757882,0.05851736846539923,2.2267297360168294,-1.8815708434855472,-1.2389741971294477,-0.0818325254038564,-0.6240768489617401,0.22047904419347086
4.969174110179233,0.6864512354234349,-3.295010956190898,1.4111245185276506,-1.9087253219765001,1.4133786845762377,-2.525267741946547,-0.12754996527594115,-0.09278272442510758,0.8132698875399801
1.1344223510923515,-0.4122397290086637,-2.828197362516358,1.5462302486874768,-3.923823354839989,-1.6607536350569476,-1.9853976518665055,0.1630275526896309,0.3702429131714162,0.3293904507908042
2.733547694378088,1.2297264239051269,6.2642167280385666,-0.8145517719553403,-1.1562490937910956,-1.4527148878814948,0.9403914360653021,0.49129434953344975,-0.09772465655938813,0.6288801087377531
6.249605268022241,0.803524040482634,1.195873275591949,-0.430523628312824,5.216152429186569,-0.012333615478602233,-4.592351568787947,-0.45717305064853836,0.12669483801141956,0.8760226278199098
-1.6908465022188839,-1.7313333246089324,-3.7431432866289036,-1.9293248760003512,-0.5868042487579475,0.5381610598071886,-1.9682466725209187,0.19535103486131594,-0.38951772044262734,0.4326741318620533
-1.0000049498937198,1.8368370913783036,3.164656806980939,0.16342654777980492,-2.706166608595475,1.5879871950919808,-3.327180211978917,-0.4563207956802688,0.6291895933832308,0.08723146065722077
-2.193695304710536,1.636259257691794,0.37104821438050894,0.9692717976719067,1.1397546146969022,0.6137568360379806,-2.519745858573791,0.21159039206141386,0.5562416374146318,-0.13708413152637655
-3.248366905969114,-0.710030611325339,-4.327653955112214,1.4972574611632297,-2.7224185183785674,0.24595757765753845,3.667198779775659,-0.36321972349354775,0.4368754288107314,0.3068338886113897
3.564830813758962,-0.24645496566322844,-0.29820820415072546,1.9788069957400993,2.192944310856542,1.2585537724715308,5.056077853393552,0.22870056000942196,0.05656017625777125,0.501109785803636
3.6121283430405002,-1.2592826201857297,0.7808644157439071,-1.5924233707418205,1.92070190964382,1.821397712751244,0.15991472760939818,-0.39405913952584837,-0.38366144885289216,-0.035797589913460985
-0.8418654895808446,-1.8566289943273473,5.7747680004550075,-1.5879892634793649,-5.764046588091123,-1.0157335539802461,-5.456937749985117,0.08910171849880788,-0.2503436517772655,-0.2560161814976615
-0.563719899308265,0.0643512050284496,-2.354121440200986,-1.7961580697004558,-4.878299374789712,-0.46198248804028763,-5.519762657618706,-0.3121885905659624,-0.2027155824894084,0.5636255071308087
2.4892629536605133,-1.171917833900752,-2.4859810960775004,-0.42349689128761003,-1.0473830086515026,-1.9933571693007979,-4.87239614025636,-0.45177502261322133,0.3299487134972227,0.4579062118652528
4.556322920585429,-1.9950677499523675,0.10258198900971127,-0.04199197397116761,-2.096337337706389,-0.27469191941420146,3.524099087333899,-0.19834299305014083,-0.7228195807903984,-0.11618990854385373
4.2855185500598525,-0.9586058263389998,-2.2295200614453137,-1.030068587886669,-0.2529156890786215,0.7330334306352517,-3.413143884179438,-0.44417724076225096,-0.35427018355747336,0.7099103640611073
-2.125959079790875,1.721538470356602,-5.669969719522207,-0.1569215790417351,2.6571690024555297,-1.3981839537701037,-5.684982308731148,0.3377665597458884,0.5951589507408105,0.030463607216986946
-4.544140532220053,1.6752927741227315,-6.16369714032669,-1.2467121007545927,-5.887079077955344,-1.557482129751187,1.5090750400514015,0.012651752485148951,-0.493529481797251,0.4574899419908551
-3.245015306237083,0.2768482017227072,1.1328540075425444,1.3977413323591161,-6.220448105026864,1.413477837369467,1.4961357255227936,0.22321921159968303,0.35023817611343705,0.4795163419709116
-4.235941814521732,1.091749552541136,4.4649737648897565,-0.9829460649833708,5.260048632137672,-0.18217027880536873,1.2990111464265182,0.5448470707117442,-0.41196468196274555,0.4317205057248246
6.087198142237605,-0.5538556854432026,3.933281383500618,-0.7264035286861614,3.7581218393531275,0.40293567545056996,-3.562572467968958,0.28849392632119003,-0.21725316267144312,0.9186651777602564
-1.0798322620071907,-0.7294574625457533,-5.29895858291063,-1.88066091960121,-1.9282280880858078,-1.9238634087300537,-4.201473764772906,0.36267768538622036,-0.34851376563997544,0.3512100331061214
2.8283025098869112,0.8323649427343516,2.996569653904726,-0.731387315480085,4.898644381398255,0.37532219211379036,-4.6971091476623705,0.6360445721795086,-0.2603797657770696,0.5925586379067039
-4.474893612118492,0.772381707718806,-4.1078241582874995,0.02917080632817326,6.176687417664607,-1.983969581066642,-6.071757688166685,0.08571701355206364,-0.3742022523643552,0.6957982412259066
6.193142349047162,0.33855533653666203,-4.686010707487475,1.5892087990163746,4.777576569603814,0.14480165244550092,1.5297078950511018,-0.03733086719695719,-0.41837115843652095,0.5607345859730877
-2.8487688747489934,-1.7979212145119794,1.1877691676692566,-0.820979227188948,2.0550803460540203,1.344980707370405,-6.051903568435588,-0.5322125310774071,-0.39206146231535055,-0.189396118705977
1.2021650100527363,-1.074877841252591,4.696039533671747,-0.9853419737526861,1.3912728734368534,0.21416336035844585,-1.3041487592558338,0.5372987739736715,0.4953170683290532,0.4461846396740465
2.2309167908134127,0.9030785388617355,0.8407387092114984,1.0336889487390164,6.071718474471296,-0.3229104483967795,0.18316313168226817,0.5556482616829268,-0.3018707916706559,0.4825635473107912
-6.123378333058362,1.1841142252415136,0.25408964209768303,-0.3681542785577392,-5.098456143597189,1.558625686701589,-1.3187090650906113,-0.6661706536732227,-0.19281384397127116,0.6146685442618325
2.293224873507808,-1.402503374527397,5.797063347035368,-1.2862329527126763,-3.773752569182401,1.4359314422308551,5.182039266422655,-0.20246457387411956,0.568143740920661,-0.077187908648356
-3.6154285615073345,-0.12079644730068839,2.932696001309142,1.5134629352432065,-1.5190981503314465,0.06807794739771689,3.03595811612787,-0.45494839439742935,0.2737025121353321,0.5102554134617313
2.90306786675911,1.1318405201043396,0.8783687621375709,-1.5815396127808992,5.073904533428183,1.4622901572841127,3.7441037938782626,0.26288203410646815,-0.42671941539061853,0.6306808695316272
-5.025727286861238,-1.1824105316742832,3.059620585752108,-1.9074396216722143,6.019061399363433,-0.49142127857727713,2.754565423156744,-0.011382464790066993,0.14221234249198478,0.5496664161917925
4.867892871409825,-0.42148044739967094,-2.2716959431881945,0.4349645155929869,1.0172265342755171,-0.3634400895008114,1.2782909336984183,0.1650440547395098,-0.508201800481211,0.7898585122554151
5.468390001755174,-0.1294389734936141,-3.8089182097720706,-0.49117606846798445,-1.3300162986304302,-1.4755652278951206,-4.23433395303479,0.20126200671268957,-0.010942850279096902,0.8442889582133632
2.3180996418245856,-0.6420889831643892,5.713523801708944,-1.0256130185655703,-5.037508215883432,1.0140182520010317,4.785812812088447,-0.28919336694250897,0.6277934150764902,0.5792487912324011
-2.7868962376941124,-1.1916475934180881,-3.9467773460191453,0.08804920546604933,-0.3966869859405566,-0.9622406405818631,-5.712625650612805,-0.6533977595989603,-0.2899979505024905,0.39137834522341536
-0.2324687655019142,1.8373293905424335,1.9156411614534496,-0.017973773485526312,-4.889707550188022,-0.9902548378016509,-2.5776391933437433,-0.6923318093141811,0.08588549610106642,-0.024561694864255953
3.3259326207468627,1.5068431890584773,5.044621680794466,1.9382744330030164,6.058525539792927,1.8119965310719257,-5.377913915283773,0.16353385605989618,-0.2244559818032543,0.21360620399233396
-4.549313188746767,-0.7821338940958684,0.6644020710496363,-1.6120884451780828,4.343209789994909,0.46702471630923625,0.5320968929156944,-0.35873928997674603,0.5636588209593043,0.23720193923536695
-4.203689778506823,-0.9869781023992106,-4.266480966222839,1.4077326311791944,1.0579019223689006,0.9405177100785336,-2.561827241850077,0.0858852049951418,0.6030278732597403,0.17391031626422143
-1.6170668781712392,-0.38058014229386483,3.2657880451050785,1.0894119506982722,-3.682422094423762,1.766155426952396,-4.764568961707299,0.06951743452051169,-0.550922449043168,0.6282617785299697
4.9752933552407965,-1.5984174174007628,-2.957379971939533,1.385914144271828,-4.025579571333141,-0.3457282747601207,-0.6297671927017747,0.09414094242345157,-0.3338883942563554,-0.28546741803503767
-3.1995472988284868,0.8409808053439463,4.412763196491681,1.4983005594222871,-2.0181138495487945,0.12340157715125777,-3.1600155674474175,0.13989418171737825,-0.4288692078457202,0.549455673126842
-3.2053559405301737,-1.3549837485923035,5.526638775742385,1.5519553144223197,3.483625439395815,0.07064608515091608,-0.11796458117088893,-0.2593457573175684,-0.26023067115786735,0.5123873656690369
0.37360556725217453,0.1462720543083571,-0.821887656197009,-1.4729806684317301,-4.701662007971188,1.8089988633827332,-0.22569365959543664,0.24178520641545947,-0.2542468903911947,0.731963341080231
5.692261392809173,-1.34569248915956,0.683471893621566,-1.169130986593843,-3.1000013470498846,-1.8797816849552849,-4.785946417102946,0.5944163195595596,-0.2909623766532038,0.16515064581861816
5.235615999822699,-0.7138680340706731,1.3581029016472703,-0.13994347204290802,-1.2503323597193043,0.1275443653842725,-3.928278855631311,0.3140111187038542,-0.5455139440954025,0.7590693500299408
6.1368649654058816,1.2732314748154518,3.034679787107833,-0.12496281194419012,-4.359863346093221,1.6826634330942714,-1.9921784336855008,-0.6945816128575413,0.20905849784638675,0.4808166254943725
-5.650659977406512,-0.6303852927574853,3.6983803030283076,0.49083497995283265,3.1505326243954377,1.1745415354495097,-3.6178500848283854,0.4541597861373445,0.45252590557865535,0.6932541158611086
5.322718450130343,-0.24804158831850964,1.746011434757908,-1.990764909653032,6.196708340044396,-0.8764144561433795,-5.500487381855651,0.274146351223888,0.0929809787649448,0.41267091217722496
-0.5242287583013852,-1.483879771271833,-4.366776520420849,0.5291312521208407,-1.34483196187787,1.6874098006199802,-2.2713944277226403,0.4443977424716257,-0.5798109633571304,0.20823480650759135
2.8408224125017982,-0.15560227938036952,2.0089883421837422,0.39878142686396156,-0.3418333021469824,1.8002443784977484,-1.9755166469977548,-0.1598040468821838,0.3458538844849066,0.8279281160586389
-4.053922104309137,0.7123762435193131,4.345854970027335,-1.838985040240305,-0.632613433411132,1.5699507587493051,3.135209853671216,0.5017208292934517,-0.00721571914437886,0.5327423851861737
6.177104919210211,0.12565524638897507,2.0095462281424608,-0.7900788754482875,5.621047131804864,-0.5346580457738548,2.995694551344056,-0.04616986740300111,0.28315948151497206,0.8531556763563669
-1.2165590362643313,0.2472757202519973,2.760468639870621,0.03573660700541703,5.1130042659834265,-0.3227960482887591,1.8472217846801646,0.03511034136405525,0.08043464468412408,1.0083320608354567
-1.9799278377513208,-0.36737332707594783,-0.7529706405865824,-1.496771926750859,-5.127950591018876,0.6699596925870317,1.953302793588736,-0.4844681174705612,-0.35966383472399643,0.5494876135522065
2.046146010478796,-1.9209342186292333,-2.178571656042444,-1.2087606109632123,3.4935818671527956,1.4425216055845205,-3.1816944620395895,0.04217154239481555,0.6181757557223752,0.1312741904157513
2.108185435130708,-1.4825487861669022,-2.8240842784424807,-1.445382015066322,-2.7189791715136815,0.6989461893971116,5.153705991926771,-0.12451669785747209,0.4815476715736635,0.5747256219335473
